ID,COU,RES,SITE,SITE_ID,PLOT,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Number of individuals,Cover (%)
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,270,203575.68,14,,Cerasus pseudoprostrata,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,270,203575.68,14,,onobrychis sintenisii,2,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,270,203575.68,14,,Convolvulus commutatus,2,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,14,,Echinops ritrodes,2,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,14,,Haplophyllum acutifolium,9,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,14,,onobrychis sintenisii,35,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,14,,Eryngium caucasicum,4,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,14,,Phlomis herba-venti,10,20
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,14,,Stipa lessingiana,30,7
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,14,,Dactylis glomerata,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,14,,Agropyron trichophorum,1,8
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,Centaurea kotschyi,50,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,onobrychis sintenisii,30,60
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,Inula oculus-christi,2,10
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,Stachys turcomanica ,25,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,Agropyron trichophorum,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,Asperula arvensis,8,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,Festuca valesiaca,10,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,Stipa lessingiana,10,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,Asparagus verticillatus,5,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,Medicago sativa,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,Phlomis herba-venti,1,10
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,100,34557.6,15,,Salvia virgata,1,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,15,,Stachys turcomanica ,45,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,15,,Eryngium caucasicum,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,15,,onobrychis sintenisii,20,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,15,,Asperula arvensis,5,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,15,,Salvia virgata,4,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,15,,Agropyron trichophorum,10,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,15,,Hypericum elongatum,2,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,15,,Phlomis herba-venti,3,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,15,,Stipa lessingiana,15,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,15,,Festuca valesiaca,3,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,190,140,83566.56,16,,Rhamnus pallasii,35,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,190,140,83566.56,16,,Centaurea kotschyi,30,30
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,190,140,83566.56,16,,Eryngium caucasicum,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,190,140,83566.56,16,,Stachys turcomanica ,15,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,190,140,83566.56,16,,Agropyron trichophorum,15,40
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,190,140,83566.56,16,,Medicago sativa,5,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,190,140,83566.56,16,,Asperula arvensis,3,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,190,140,83566.56,16,,Kochia prostrata,8,9
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,190,140,83566.56,16,,onobrychis sintenisii,5,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,190,140,83566.56,16,,Stipa lessingiana,10,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,190,140,83566.56,16,,Crataegus azarolu,2,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,,,,16,,Echinops ritrodes,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,16,,onobrychis sintenisii,4,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,16,,Agropyron trichophorum,10,10
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,16,,Stipa lessingiana,25,25
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,16,,Asperula arvensis,10,10
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,16,,Salvia virgata,3,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,16,,Galium tenuissimum,2,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,16,,Medicago sativa,0.5,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,16,,Inula oculus-christi,1,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,onobrychis sintenisii,35,6
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Inula oculus-christi,20,12
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Teucrium chamaedrys,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Medicago sativa,5,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Astragalus sp,4,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Agropyron trichophorum,3,8
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Melica ciliata,6,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Asperula arvensis,3,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Dactylis glomerata,20,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Stipa lessingiana,15,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Echinops ritrodes,4,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Stachys turcomanica ,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,300,220,207345.6,17,,Convolvulus commutatus,10,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,17,,Stipa lessingiana,15,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,17,,Astragalus sp,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,17,,Eryngium caucasicum,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,17,,Asperula arvensis,8,7
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,17,,Galium tenuissimum,10,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,17,,Stachys turcomanica ,15,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,17,,Potentilla recta,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,17,,Inula oculus-christi,20,35
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,17,,Agropyron trichophorum,2,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Phlomis cancellata,9,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Kochia prostrata,10,14
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Rhamnus pallasii ,20,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Agropyron trichophorum,15,25
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Eryngium caucasicum,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Salvia virgata,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Echinops ritrodes,3,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Cousinia decipiens,5,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Inula oculus-christi,5,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Medicago sativa,9,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Stipa lessingiana,20,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Stachys turcomanica ,20,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Convolvulus commutatus,10,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,onobrychis sintenisii,5,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,240,220,165876.48,18,,Asperula arvensis,7,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,18,,onobrychis sintenisii,10,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,18,,Agropyron trichophorum,5,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,18,,Stipa lessingiana,20,6
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,18,,Festuca valesiaca,5,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,18,,Convolvulus commutatus,8,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,18,,Haplophyllum acutifolium,8,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,18,,Inula oculus-christi,20,20
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,18,,Salvia virgata,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,18,,Potentilla recta,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,18,,Echinops ritrodes,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,18,,Cousinia decipiens,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,90,31101.84,19,,Stipa lessingiana,25,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,90,31101.84,19,,onobrychis sintenisii,25,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,90,31101.84,19,,Convolvulus commutatus,25,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,90,31101.84,19,,Dactylis glomerata,15,18
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,90,31101.84,19,,Inula oculus-christi,20,7
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,90,31101.84,19,,Crupina vulgaris,7,20
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,90,31101.84,19,,Haplophyllum acutifolium,4,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,90,31101.84,19,,Stachys turcomanica ,15,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,110,90,31101.84,19,,Asperula arvensis,3,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,19,,Stachys turcomanica ,50,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,19,,Agropyron trichophorum,8,10
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,19,,Cousinia decipiens,15,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,19,,Medicago sativa,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,19,,Kochia prostrata,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,19,,Asperula arvensis,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,19,,Galium tenuissimum,3,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,19,,Salvia virgata,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,19,,Inula oculus-christi,4,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,19,,Stipa lessingiana,17,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Teucrium chamaedrys,12,2
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Asperula arvensis,25,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Echinops ritrodes,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Kochia prostrata,8,10
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Eryngium caucasicum,3,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Centaurea sp,2,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Salvia virgata,3,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Stachys turcomanica ,18,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Stipa lessingiana,35,9
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Dactylis glomerata,40,7
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Rhamnus pallasii,30,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Galium tenuissimum,2,3
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Festuca valesiaca,20,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,2,Paliurus spina,30,240,22619.52,20,,Hypericum elongatum,3,4
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,20,,Asperula arvensis,60,30
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,20,,Inula oculus-christi,18,18
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,20,,onobrychis sintenisii,5,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,20,,Centaurea kotschyi,1,1
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,20,,Festuca valesiaca,30,5
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,20,,Stipa lessingiana,20,6
139,Iran,"Abedi, Mehdi",Lohondor,42,3,28-Jun-16,1,bare,,,,20,,Hypericum elongatum,5,2
,,,,,,,,,,,,,,,,
