ID,COU,RES,SITE,SITE_ID,PLOT,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Cover (%),Number of individuals
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,5,,Stipa barbata,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,5,,Iris sysirhynchum,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima ,120,110,10386.88194,6,,Atractylis serratuloides,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima ,120,110,10386.88194,6,,Iris sysirhynchum,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima ,120,110,10386.88194,6,,Paronychya argentea,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,6,,Atractylis serratuloides,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,6,,Stipa barbata,2,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,117,135,12468.97071,7,,Scorzonera undulata,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,117,135,12468.97071,7,,Allium cupani,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,7,,Stipa barbata,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,100,115,9076.249859,8,,Atractylis serratuloides,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,8,,Plantago albicans,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,8,,Ajuga eva,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,8,,Stipa barbata,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,140,145,15948.47798,9,,Allium cupani,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,140,145,15948.47798,9,,Atractylis serratuloides,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,9,,Empty,,
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,100,100,7853.975,10,,Scorzonera undulata,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,10,,Empty,,
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,135,100,10843.39423,11,,Atractylis serratuloides,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,135,100,10843.39423,11,,Scorzonera undulata,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,11,,Atractylis serratuloides,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,11,,Stipa barbata,1,3
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,11,,Plantago albicans,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,11,,Allium cupani,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,75,60,3578.467359,12,,Stipa barbata,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,75,60,3578.467359,12,,Stipa parviflora,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,12,,Iris sisyrhincum,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,12,,Plantago albicans,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,12,,Stipa barbata,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,90,65,4717.293734,13,,Empty,,
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,13,,Iris sisyrhincum,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,75,83,4901.665798,14,,Atractylis serratuloides,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,75,83,4901.665798,14,,Allium cupani,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,75,83,4901.665798,14,,Scorzonera undulata,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,14,,Empty,,
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,82,67,4359.152474,15,,Allium cupani,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,82,67,4359.152474,15,,Scorzonera undulata,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,15,,Allium cupani,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,61,60,2874.751199,16,,Allium cupani,1,3
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,16,,Empty,,
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,92,87,6291.230324,17,,Empty,,
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,17,,Plantago albicans,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,135,100,3578.467359,18,,Atractylis serratuloides,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,135,100,3578.467359,18,,Scorzonera undulata,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,18,,Atractylis serratuloides,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,18,,Allium cupani,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,18,,Stipa barbata,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,18,,Plantago albicans,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,90,60,4417.860938,19,,Iris sisyrhincum,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,19,,Iris sisyrhincum,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,100,110,8659.007438,20,,Paronychya argentea,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,100,110,8659.007438,20,,Atractylis serratuloides,1,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,20,,Plantago albicans,20,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,20,,Stipa barbata,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,80,90,5674.496938,21,,Empty,,
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,21,,Echium trygorrhizum,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,150,130,15393.791,22,,Plantago albicans,11,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,22,,Plantago albicans,10,2
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,140,90,10386.88194,23,,Empty,,
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,23,,Plantago albicans,11,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,90,103,7313.817869,24,,Empty,,
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,24,,Empty,,
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,80,73,4596.342519,25,,Echium trygorrhizum,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,2,Stipa tenacissima,80,73,4596.342519,25,,Scorzonera undulata,1,1
1,Algeria,"Fateh, Amghar",El Ouassria,1,1,2017/04/12,1,Bare,,,,25,,Atractylis serratuloides,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,150,130,15393.791,1,,Plantago albicans,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,1,,Artemisa campestris,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,1,,Plantago albicans,3,25
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,1,,BSC Bryophytes,3,
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,220,125,23370.48436,2,,BSC Bryophytes,7,
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,220,125,23370.48436,2,,Artemisa campestris,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,220,125,23370.48436,2,,Allium cupani,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,2,,Allium cupani,2,12
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,140,130,14313.86944,3,,Atractylis serratuloides,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,3,,Atractylis serratuloides,4,6
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,3,,Plantago albicans,2,6
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,3,,Scorzonera undulata,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,3,,Allium cupani,1,6
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,3,,Stipa parviflora,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,170,120,16512.98244,4,,Allium cupani,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,170,120,16512.98244,4,,Atractylis serratuloides,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,170,120,16512.98244,4,,Plantago albicans,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,4,,Plantago albicans,1,6
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,4,,Atractylis serratuloides,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,4,,Allium cupani,2,16
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,4,,Stipa parviflora,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,135,110,11785.87123,5,,Atractylis serratuloides,2,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,,,,5,,Plantago albicans,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,,,,5,,Allium cupani,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,5,,Atractylis serratuloides,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,5,,Plantago albicans,2,24
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,5,,Allium cupani,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,100,95,7466.184984,6,,Atractylis serratuloides,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,6,,Plantago albicans,2,14
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,100,100,7853.975,7,,Allium cupani,1,4
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,100,100,7853.975,7,,Atractylis serratuloides,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,7,,Atractylis serratuloides,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,7,,Allium cupani,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,120,85,8251.582484,8,,Atractylis serratuloides,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,8,,Atractylis serratuloides,4,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,8,,Plantago albicans,1,4
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,130,130,13273.21775,9,,Empty,,
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,9,,Atractylis serratuloides,3,5
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,9,,Allium cupani,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,9,,Plantago albicans,1,4
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,9,,Iris sisyrincum,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,128,130,13069.7998,10,,Allium cupani,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,10,,Atractylis serratuloides,3,4
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,10,,Plantago albicans,18,38
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,10,,Allium cupani,1,6
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,10,,Iris sisyrincum,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,132,141,14633.72257,11,,Plantago albicans,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,11,,Artemisia campestris,3,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,11,,Plantago albicans,1,4
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,240,170,33006.32994,12,,Atractylis serratuloides,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,12,,Matthiola longipetala,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,12,,Plantago albicans,1,4
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,120,135,12767.61811,13,,Artemisia campestris,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,120,135,12767.61811,13,,Plantago albicans,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,13,,Atractylis serratuloides,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,13,,Plantago albicans,2,10
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,13,,Iris sisyrincum,1,6
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,13,,Allium cupani,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,130,120,12271.83594,14,,Plantago albicans,1,4
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,14,,Plantago albicans,1,4
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,14,,Iris sisyrincum,1,4
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,14,,Allium cupani,2,8
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,160,170,21382.44694,15,,Atractylis serratuloides,2,6
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,15,,Atractylis serratuloides,2,4
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,15,,Iris sisyrincum,1,6
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,15,,Plantago albicans,3,14
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,15,,Allium cupani,1,7
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,15,,Scorzonera undulata,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,15,,Stipa parviflora,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,120,120,11309.724,16,,Matthiola longipetala,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,16,,Plantago albicans,3,15
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,16,,Iris sisyrincum,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,16,,Allium cupani,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,16,,Stipa parviflora,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,90,160,12271.83594,17,,Atractylis serratuloides,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,90,160,12271.83594,17,,Allium cupani,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,17,,Plantago albicans,2,12
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,17,,Atractylis serratuloides,4,7
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,17,,Iris sisyrincum,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,17,,Allium cupani,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,110,110,9503.30975,18,,Plantago albicans,1,5
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,18,,Atractylis serratuloides,2,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,18,,Plantago albicans,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,18,,Ajuga iva,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,18,,Stipa parviflora,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,105,95,7853.975,19,,Atractylis serratuloides,3,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,105,95,7853.975,19,,Plantago albicans,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,105,95,7853.975,19,,Iris sisyrincum,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,105,95,7853.975,19,,Echium trygorrhizum,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,19,,Iris sisyrincum,2,5
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,19,,Allium cupani,1,6
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,19,,Stipa parviflora,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,150,130,15393.791,20,,Plantago albicans,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,150,130,15393.791,20,,Atractylis serratuloides,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,20,,Allium cupani,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,20,,Iris sisyrincum,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,20,,Stipa parviflora,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,150,115,13788.63486,21,,Plantago albicans,4,11
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,150,115,13788.63486,21,,Atractylis serratuloides,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,21,,Plantago albicans,4,12
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,21,,Allium cupani,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,21,,Stipa parviflora,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,160,160,20106.176,22,,Atractylis serratuloides,3,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,160,160,20106.176,22,,Plantago albicans,4,6
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,22,,Plantago albicans,5,25
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,22,,Stipa parviflora,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,22,,Allium cupani,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,160,160,20106.176,23,,Atractylis serratuloides,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,160,160,20106.176,23,,Plantago albicans,2,5
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,23,,Atractylis serratuloides,3,7
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,23,,Stipa parviflora,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,23,,Allium cupani,1,2
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,145,100,11785.87123,24,,Plantago albicans,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,145,100,11785.87123,24,,Salvia verbenaca,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,24,,Paronychia argentea,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,24,,Helanthemum aperta,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,24,,Plantago albicans,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,1,Bare,,,,24,,Allium cupani,1,14
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,150,150,17671.44375,25,,Atractylis serratuloides,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,150,150,17671.44375,25,,Matthiola longipetala,1,1
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,150,150,17671.44375,25,,Allium cupani,1,3
2,Algeria,"Fateh, Amghar",El Ouassria,1,2,2017/04/13,2,Stipa tenacissima,150,150,17671.44375,25,,Paronychia argentea,3,7
