ID,COU,RES,SITE,SITE_ID,PLOT,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Cover (%),Number of individuals
114,China,Xiaobing Zhou,Muri,34,2,,2,Atraphaxis spinosa,55,33,25,44,,Seriphidium borotalense,40,7
114,China,Xiaobing Zhou,Muri,34,2,,1,bare,,,,44,,Seriphidium borotalense,35,9
114,China,Xiaobing Zhou,Muri,34,2,,2,Ceretoides latens,42,45,30,45,,Seriphidium borotalense,35,6
114,China,Xiaobing Zhou,Muri,34,2,,1,bare,,,,45,,Seriphidium borotalense,30,9
114,China,Xiaobing Zhou,Muri,34,2,,2,Atraphaxis spinosa,25,28,35,46,,Seriphidium borotalense,20,7
114,China,Xiaobing Zhou,Muri,34,2,,2,Atraphaxis spinosa,25,28,35,46,,Seipa glareosa,3,4
114,China,Xiaobing Zhou,Muri,34,2,,1,bare,,,,46,,Seriphidium borotalense,25,7
114,China,Xiaobing Zhou,Muri,34,2,,1,bare,,,,46,,Kochia prostrata,3,1
114,China,Xiaobing Zhou,Muri,34,2,,2,Atraphaxis spinosa,40,45,35,47,,Seriphidium borotalense,15,7
114,China,Xiaobing Zhou,Muri,34,2,,2,Atraphaxis spinosa,40,45,35,47,,Seipa glareosa,4,7
114,China,Xiaobing Zhou,Muri,34,2,,1,bare,,,,47,,Seriphidium borotalense,35,7
114,China,Xiaobing Zhou,Muri,34,2,,2,Atraphaxis spinosa,40,44,30,48,,Seriphidium borotalense,15,7
114,China,Xiaobing Zhou,Muri,34,2,,2,Atraphaxis spinosa,40,44,30,48,,Seipa glareosa,4,7
114,China,Xiaobing Zhou,Muri,34,2,,1,bare,,,,48,,Seriphidium borotalense,15,5
114,China,Xiaobing Zhou,Muri,34,2,2017.6.5,2,Atraphaxis spinosa,68,35,25,49,,Seriphidium borotalense,40,9
114,China,Xiaobing Zhou,Muri,34,2,,2,Atraphaxis spinosa,68,35,25,49,,Seipa glareosa,2,3
114,China,Xiaobing Zhou,Muri,34,2,,1,bare,,,,49,,Seriphidium borotalense,30,7
114,China,Xiaobing Zhou,Muri,34,2,,2,Ceretoides latens,33,34,25,50,,Seriphidium borotalense,10,3
114,China,Xiaobing Zhou,Muri,34,2,,1,bare,,,,50,,Seriphidium borotalense,45,5
115,China,Xiaobing Zhou,Muri,34,3,2017.6.6,2,Ceretoides latens,48,50,30,1,1,Ferula sinkiangensis,5,2
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,48,50,30,1,,Seriphidium borotalense,5,2
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,1,,Seriphidium borotalense,15,7
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,40,37,26,2,1,Seriphidium borotalense,20,8
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,2,,Seriphidium borotalense,20,8
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,118,117,94,1,1,Seriphidium borotalense,15,10
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,1,,Seriphidium borotalense,5,1
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,50,48,30,3,,Seriphidium borotalense,5,6
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,3,,Seriphidium borotalense,12,8
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,66,67,81,2,,Seriphidium borotalense,15,9
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,2,,Seriphidium borotalense,12,9
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,2,,Ferula sinkiangensis,3,1
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,110,90,110,3,,Seriphidium borotalense,25,9
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,3,,Seriphidium borotalense,18,10
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,49,42,40,4,,Seriphidium borotalense,25,10
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,49,42,40,4,,Ferula sinkiangensis,18,1
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,4,,Seriphidium borotalense,15,9
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,4,,Ferula sinkiangensis,13,1
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,30,35,30,5,,Seriphidium borotalense,15,3
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,30,35,30,5,,Ferula sinkiangensis,15,1
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,5,,Seriphidium borotalense,12,1
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,83,63,82,5,,Seriphidium borotalense,18,14
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,5,,Seriphidium borotalense,12,7
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,90,102,105,9,,Seriphidium borotalense,20,7
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,9,,Seriphidium borotalense,15,9
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,9,,Ferula sinkiangensis,5,1
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,133,100,80,7,,Seriphidium borotalense,15,12
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,133,100,80,7,,Petrosimonia sibirica,1,3
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,133,100,80,7,,Seipa glareosa,3,4
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,7,,Seriphidium borotalense,25,8
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,50,30,38,6,,Seriphidium borotalense,10,5
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,50,30,38,6,,Ferula sinkiangensis,2,1
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,6,,Seriphidium borotalense,20,14
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,6,,Ferula sinkiangensis,5,1
115,China,Xiaobing Zhou,Muri,34,3,2017.6.6,2,Ceretoides latens,50,40,37,7,,Seriphidium borotalense,16,15
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,50,40,37,7,,Ferula sinkiangensis,3,1
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,7,,Seriphidium borotalense,18,9
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,37,40,39,8,,Seriphidium borotalense,25,15
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,37,40,39,8,,Ferula sinkiangensis,3,1
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,8,,Seriphidium borotalense,12,6
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,8,,Ferula sinkiangensis,4,2
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,33,30,27,9,,Seriphidium borotalense,15,14
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,9,,Seriphidium borotalense,15,6
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,48,47,37,10,,Seriphidium borotalense,8,9
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,10,,Seriphidium borotalense,25,3
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,33,30,25,11,,Seriphidium borotalense,15,10
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,11,,Seriphidium borotalense,18,9
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,40,30,28,12,,Seriphidium borotalense,6,5
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,12,,Seriphidium borotalense,25,9
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,70,60,38,13,,Seriphidium borotalense,18,13
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,13,,Seriphidium borotalense,12,8
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,13,,Seipa glareosa,1,1
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,33,30,17,14,,Seriphidium borotalense,30,20
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,14,,Seriphidium borotalense,18,7
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,14,,Seipa glareosa,2,1
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,50,29,30,15,,Seriphidium borotalense,18,10
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,15,,Seriphidium borotalense,11,8
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,70,40,28,16,,Seriphidium borotalense,10,5
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,70,40,28,16,,Ferula sinkiangensis,5,1
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,16,,Seriphidium borotalense,10,7
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,16,,Ferula sinkiangensis,5,2
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,38,30,28,17,,Seriphidium borotalense,15,10
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,38,30,28,17,,Ceratocarpus arenarius,1,1
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,17,,Seriphidium borotalense,10,6
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,17,,Seipa glareosa,2,1
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,17,,Ferula sinkiangensis,3,1
115,China,Xiaobing Zhou,Muri,34,3,2017.6.6,2,Haloxylon ammodendron,60,70,77,6,,Seriphidium borotalense,5,2
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,60,70,77,6,,Ceratocarpus arenarius,1,1
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,60,70,77,6,,Ferula sinkiangensis,3,1
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,6,,Seriphidium borotalense,12,5
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,70,74,77,8,,Seriphidium borotalense,11,10
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,70,74,77,8,,Ceratocarpus arenarius,1,1
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,8,,Seriphidium borotalense,20,9
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,148,140,90,9,,Seriphidium borotalense,40,6
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,9,,Seriphidium borotalense,18,8
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,69,37,65,10,,Seriphidium borotalense,15,7
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,10,,Seriphidium borotalense,15,7
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,120,92,97,11,,Ferula sinkiangensis,5,3
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,120,92,97,11,,Seriphidium borotalense,30,12
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,11,,Seriphidium borotalense,18,12
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,50,40,69,12,,Seriphidium borotalense,18,9
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,12,,Seriphidium borotalense,25,10
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,80,85,80,13,,Ferula sinkiangensis,6,1
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,80,85,80,13,,Seriphidium borotalense,30,9
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,13,,Seriphidium borotalense,30,8
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,40,60,64,14,,Seriphidium borotalense,25,8
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,14,,Seriphidium borotalense,28,10
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,50,55,70,15,,Seriphidium borotalense,20,8
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,50,55,70,15,,Ferula sinkiangensis,7,1
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,15,,Seriphidium borotalense,20,6
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,77,106,111,16,,Seriphidium borotalense,35,7
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,16,,Seriphidium borotalense,25,7
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,120,80,90,17,,Seriphidium borotalense,25,12
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,17,,Seriphidium borotalense,40,13
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron ,70,75,70,18,,Seriphidium borotalense,20,7
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,18,,Seriphidium borotalense,30,17
115,China,Xiaobing Zhou,Muri,34,3,,2,Ceretoides latens,35,37,37,18,,Seriphidium borotalense,18,7
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,18,,Seriphidium borotalense,12,7
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,18,,Anabasisi aphylla,3,1
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,112,70,100,19,,Seriphidium borotalense,35,7
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,19,,Seriphidium borotalense,45,16
115,China,Xiaobing Zhou,Muri,34,3,,2,Haloxylon ammodendron,33,43,21,20,,Seriphidium borotalense,20,9
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,20,,Seriphidium borotalense,15,7
115,China,Xiaobing Zhou,Muri,34,3,,1,bare,,,,20,,Petrosimonia sibirica,15,24
