ID,COU,RES,SITE,SITE_ID,PLOT,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Cover (%),Number of individuals
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,20,1,Astragalus melilotoides Pall.,5,7
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,20,1,Heteropappus altaicus (Willd) Novopokr,5,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,20,1,ding,0.1,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,20,1,Ixeridium chinense (Thunb.) Tzvel.,0.3,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Artemisia desertorum Spreng. Syst. Veg.,120,100,37699.2 ,21,1,Ixeridium chinense (Thunb.) Tzvel.,3,11
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Artemisia desertorum Spreng. Syst. Veg.,120,100,37699.2 ,21,1,Astragalus melilotoides Pall.,1,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Artemisia desertorum Spreng. Syst. Veg.,120,100,37699.2 ,21,1,Euphorbia thymifolia L.,0.1,2
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,21,1,Astragalus melilotoides Pall.,1,3
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,21,1,Ixeridium chinense (Thunb.) Tzvel.,0.1,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Artemisia desertorum Spreng. Syst. Veg.,80,50,12566.4 ,22,1,Lithospermum arvense,0.5,4
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Artemisia desertorum Spreng. Syst. Veg.,80,50,12566.4 ,22,1,Euphorbia thymifolia L.,1,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,, ,22,1,Ixeridium chinense (Thunb.) Tzvel.,2,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Artemisia desertorum Spreng. Syst. Veg.,75,70,16493.4 ,23,1,ding,1,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,23,1,Bassia dasyphylla,0.5,5
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,23,1,Artemisia desertorum Spreng. Syst. Veg.,3,3
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,23,1,ding,0.1,3
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Artemisia desertorum Spreng. Syst. Veg.,120,120,45239.0 ,24,1,Ixeridium chinense (Thunb.) Tzvel.,0.2,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,, ,24,1,Bassia dasyphylla,0.1,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Artemisia desertorum Spreng. Syst. Veg.,80,80,20106.2 ,25,1,Ixeridium chinense (Thunb.) Tzvel.,0.3,4
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Artemisia desertorum Spreng. Syst. Veg.,80,80,20106.2 ,25,1,Bassia dasyphylla,0.1,2
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,, ,25,1,Bassia dasyphylla,1,7
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,150,140,65973.6 ,1,1,Artemisia desertorum Spreng. Syst. Veg.,10,3
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,150,140,65973.6 ,1,1,Ixeridium chinense (Thunb.) Tzvel.,0.5,5
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,150,140,65973.6 ,1,1,ding,0.2,3
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,1,1,Artemisia desertorum Spreng. Syst. Veg.,8,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,1,1,Ixeridium chinense (Thunb.) Tzvel.,0.5,5
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,240,260,196035.8 ,2,1,Heteropappus altaicus (Willd) Novopokr,3,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,240,260,196035.8 ,2,1,Artemisia desertorum Spreng. Syst. Veg.,5,6
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,240,260,196035.8 ,2,1,Isatis tinctoria,1,12
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,240,260,196035.8 ,2,1,Setaria viridis (L.) Beauv.,0.5,7
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,, ,2,1,Ixeridium chinense (Thunb.) Tzvel.,0.1,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,300,310,292168.8 ,3,1,Artemisia desertorum Spreng. Syst. Veg.,1,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,300,310,292168.8 ,3,1,Bassia dasyphylla,0.5,7
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,3,1,Artemisia desertorum Spreng. Syst. Veg.,5,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,3,1,Bassia dasyphylla,0.5,7
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,250,300,235620.0 ,4,1,Artemisia desertorum Spreng. Syst. Veg.,30,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,250,300,235620.0 ,4,1,Ixeridium chinense (Thunb.) Tzvel.,0.5,12
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,250,300,235620.0 ,4,1,Lithospermum arvense,0.2,2
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,4,1,Cynanchum hancockianum,1,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,4,1,Artemisia desertorum Spreng. Syst. Veg.,5,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,4,1,Lithospermum arvense,0.5,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,330,320,331753.0 ,5,1,Artemisia desertorum Spreng. Syst. Veg.,12,16
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,330,320,331753.0 ,5,1,Bassia dasyphylla,2,25
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,330,320,331753.0 ,5,1,ding,4,85
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,330,320,331753.0 ,5,1,Ixeridium chinense (Thunb.) Tzvel.,0.1,4
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,330,320,331753.0 ,5,1,Heteropappus altaicus (Willd) Novopokr,1,6
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,5,1,Artemisia desertorum Spreng. Syst. Veg.,5,3
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,5,1,Bassia dasyphylla,0.5,4
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,5,1,Ixeridium chinense (Thunb.) Tzvel.,0.1,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,330,320,331753.0 ,6,1,Artemisia desertorum Spreng. Syst. Veg.,15,15
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,330,320,331753.0 ,6,1,Euphorbia thymifolia L.,1,20
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,330,320,331753.0 ,6,1,Ixeridium chinense (Thunb.) Tzvel.,2,8
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,330,320,331753.0 ,6,1,Bassia dasyphylla,1,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,, ,6,1,Euphorbia thymifolia L.,0.1,2
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,190,170,101473.7 ,7,1,Artemisia desertorum Spreng. Syst. Veg.,5,6
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,190,170,101473.7 ,7,1,Ixeridium chinense (Thunb.) Tzvel.,2,3
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,190,170,101473.7 ,7,1,Bassia dasyphylla,1,3
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,190,170,101473.7 ,7,1,Heteropappus altaicus (Willd) Novopokr,0.5,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,, ,7,1,Euphorbia thymifolia L.,1,7
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,120,110,41469.1 ,8,1,Artemisia desertorum Spreng. Syst. Veg.,20,12
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,120,110,41469.1 ,8,1,Ixeridium chinense (Thunb.) Tzvel.,1,7
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,120,110,41469.1 ,8,1,Setaria viridis (L.) Beauv.,2,22
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,, ,8,1,Setaria viridis (L.) Beauv.,1,6
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,190,180,107442.7 ,9,1,Artemisia desertorum Spreng. Syst. Veg.,16,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,190,180,107442.7 ,9,1,Ixeridium chinense (Thunb.) Tzvel.,2,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,, ,9,1,Bassia dasyphylla,0.5,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,250,275,215985.0 ,10,1,Ixeridium chinense (Thunb.) Tzvel.,2,15
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,250,275,215985.0 ,10,1,Heteropappus altaicus (Willd) Novopokr,0.5,5
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,250,275,215985.0 ,10,1,Artemisia desertorum Spreng. Syst. Veg.,2,3
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,250,275,215985.0 ,10,1,Bassia dasyphylla,1,15
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,250,275,215985.0 ,10,1,Euphorbia thymifolia L.,1,35
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,250,275,215985.0 ,10,1,ding,1,22
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,10,1,Ixeridium chinense (Thunb.) Tzvel.,3,12
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,10,1,Heteropappus altaicus (Willd) Novopokr,2,2
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,10,1,Cynanchum hancockianum,0.5,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,10,1,Euphorbia thymifolia L.,0.5,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,110,100,34557.6 ,11,1,Euphorbia thymifolia L.,2,30
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,110,100,34557.6 ,11,1,Ixeridium chinense (Thunb.) Tzvel.,3,12
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,11,1,Ixeridium chinense (Thunb.) Tzvel.,0.5,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,11,1,Euphorbia thymifolia L.,0.2,4
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,150,180,84823.2 ,12,1,Artemisia desertorum Spreng. Syst. Veg.,5,12
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,150,180,84823.2 ,12,1,Ixeridium chinense (Thunb.) Tzvel.,0.5,9
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,150,180,84823.2 ,12,1,Euphorbia thymifolia L.,0.5,15
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,, ,12,1,Euphorbia thymifolia L.,5,12
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,300,260,245044.8 ,13,1,Artemisia desertorum Spreng. Syst. Veg.,15,5
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,300,260,245044.8 ,13,1,Ixeridium chinense (Thunb.) Tzvel.,0.5,5
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,13,1,Artemisia desertorum Spreng. Syst. Veg.,5,1
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,,,13,1,Ixeridium chinense (Thunb.) Tzvel.,0.1,3
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,190,170,101473.7 ,14,1,Artemisia desertorum Spreng. Syst. Veg.,8,15
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,190,170,101473.7 ,14,1,Bassia dasyphylla,2,17
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,190,170,101473.7 ,14,1,ding,1,25
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,190,170,101473.7 ,14,1,Ixeridium chinense (Thunb.) Tzvel.,2,15
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,1,bare,,, ,14,1,Bassia dasyphylla,2,12
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,290,260,236876.6 ,15,1,Artemisia desertorum Spreng. Syst. Veg.,10,10
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,290,260,236876.6 ,15,1,Euphorbia thymifolia L.,2,55
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,290,260,236876.6 ,15,1,Heteropappus altaicus (Willd) Novopokr,2,3
102,China,Chongfeng Bu,Yuyang,30,3,2017/07/26,2,Salix cheilophila,290,260,236876.6 ,15,1,Ixeridium chinense (Thunb.) Tzvel.,1,8
