ID,COU,RES,SITE,SITE_ID,PLOT,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Cover (%),Number of individuals
151,Israel,"Zaady, Eli",Beit Nir,46,1,2016/06/16,2,Rhamnus lycioides,400,500,157079.6327,10,1,Ephedra foeminea,80,1
151,Israel,"Zaady, Eli",Beit Nir,46,1,2016/06/16,2,Rhamnus lycioides,400,500,157079.6327,10,1,Pistacia lentiscus,5,3
151,Israel,"Zaady, Eli",Beit Nir,46,1,2016/06/16,2,Rhamnus lycioides,400,500,157079.6327,10,1,Prasium majus,5,1
151,Israel,"Zaady, Eli",Beit Nir,46,1,2016/06/16,1,bare,,,,11,1,,,
151,Israel,"Zaady, Eli",Beit Nir,46,1,2016/06/16,2,Rhamnus lycioides,150,210,24740.04215,11,1,Capparis spinosa,30,2
151,Israel,"Zaady, Eli",Beit Nir,46,1,2016/06/16,1,bare,,,,12,1,,,
151,Israel,"Zaady, Eli",Beit Nir,46,1,2016/06/16,2,Rhamnus lycioides,220,210,36285.39515,12,1,Ephedra foeminea,60,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,1,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,450,600,212057.5041,1,1,Pistacia lentiscus,2,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,450,600,212057.5041,1,1,Rhamnus lycioides,50,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,450,600,212057.5041,1,1,Asparagus aphyllus,10,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,450,600,212057.5041,1,1,Ephedra foeminea,10,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,450,600,212057.5041,1,1,Prasium majus,3,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,450,600,212057.5041,1,1,Capparis spinosa,1,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,2,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,650,750,382881.6047,2,1,Pistacia lentiscus,20,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,650,750,382881.6047,2,1,Rhamnus lycioides,30,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,650,750,382881.6047,2,1,Asparagus aphyllus,10,3
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,650,750,382881.6047,2,1,Ephedra foeminea,10,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,650,750,382881.6047,2,1,Prasium majus,5,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,650,750,382881.6047,2,1,Capparis spinosa,1,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,3,1,Sarcopoterium spinosum,10,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,600,800,376991.1184,3,1,Rhamnus lycioides,30,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,600,800,376991.1184,3,1,Asparagus aphyllus,5,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,600,800,376991.1184,3,1,Ephedra foeminea,10,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,600,800,376991.1184,3,1,Prasium majus,50,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,4,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,500,800,314159.2654,4,1,Rhamnus lycioides,70,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,500,800,314159.2654,4,1,Asparagus aphyllus,5,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,500,800,314159.2654,4,1,Ephedra foeminea,10,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,500,800,314159.2654,4,1,Prasium majus,5,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,5,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,700,700,384845.1001,5,1,Pistacia lentiscus,10,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,700,700,384845.1001,5,1,Rhamnus lycioides,70,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,700,700,384845.1001,5,1,Asparagus aphyllus,10,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,700,700,384845.1001,5,1,Ephedra foeminea,5,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,700,700,384845.1001,5,1,Prasium majus,5,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,6,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,500,400,157079.6327,6,1,Rhamnus lycioides,50,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,500,400,157079.6327,6,1,Asparagus aphyllus,15,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,500,400,157079.6327,6,1,Ephedra foeminea,10,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,500,400,157079.6327,6,1,Prasium majus,5,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,7,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,700,650,357356.1643,7,1,Pistacia lentiscus,5,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,700,650,357356.1643,7,1,Rhamnus lycioides,50,3
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,700,650,357356.1643,7,1,Asparagus aphyllus,5,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,700,650,357356.1643,7,1,Ephedra foeminea,1,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,700,650,357356.1643,7,1,Prasium majus,10,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,8,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,900,800,565486.6776,8,1,Pistacia lentiscus,15,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,900,800,565486.6776,8,1,Rhamnus lycioides,60,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,900,800,565486.6776,8,1,Asparagus aphyllus,2,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Olea europaea,900,800,565486.6776,8,1,Ephedra foeminea,5,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,9,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Capparis spinosa,130,110,11231.19374,9,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,10,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Capparis spinosa,80,70,4398.229715,10,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,11,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Capparis spinosa,130,140,14294.24657,11,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,12,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Capparis spinosa,180,120,16964.60033,12,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,13,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Capparis spinosa,135,130,13783.73777,13,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,14,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Capparis spinosa,200,180,28274.33388,14,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,15,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Capparis spinosa,110,95,8207.410808,15,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,16,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Capparis spinosa,115,200,18064.15776,16,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,17,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Capparis spinosa,170,120,16022.12253,17,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,18,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Capparis spinosa,110,110,9503.317777,18,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,19,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Capparis spinosa,260,250,51050.88062,19,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,20,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Rhamnus lycioides,140,90,9896.016859,20,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,21,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Rhamnus lycioides,500,300,117809.7245,21,1,Asparagus aphyllus,5,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Rhamnus lycioides,500,300,117809.7245,21,1,Sarcopoterium spinosum,5,2
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Rhamnus lycioides,500,300,117809.7245,21,1,Teucrium capitatum,1,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Rhamnus lycioides,500,300,117809.7245,21,1,Phagnalon rupestre,1,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Rhamnus lycioides,500,300,117809.7245,21,1,Prasium majus,1,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,22,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Rhamnus lycioides,550,420,181426.9757,22,1,Amygdalus communis,40,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Rhamnus lycioides,550,420,181426.9757,22,1,Asparagus aphyllus,10,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Rhamnus lycioides,550,420,181426.9757,22,1,Sarcopoterium spinosum,15,1
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,1,bare,,,,23,1,,,
152,Israel,"Zaady, Eli",Beit Nir,46,2,2016/06/16,2,Rhamnus lycioides,70,40,2199.114858,23,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,1,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,190,180,26860.61719,1,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,2,1,Salvia dominica,1,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,170,150,20027.65317,2,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,3,1,Polygonum equisetiforme,25,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,3,1,Pallenis spinosa,1,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,150,160,18849.55592,3,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,4,1,Pallenis spinosa,2,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,150,160,18849.55592,4,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,5,1,Piptatherum miliaceum,15,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,5,1,Salvia dominica,1,3
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,220,160,27646.01535,5,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,6,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,110,140,12095.13172,6,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,7,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,250,210,41233.40358,7,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,8,1,Salvia dominica,1,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,8,1,Ononis natrix,1,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,8,1,Pallenis spinosa,1,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,360,210,59376.10115,8,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,9,1,Ballota undulata,100,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,290,250,56941.36685,9,1,Ballota undulata,1,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,10,1,Piptatherum miliaceum,5,2
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,10,1,Ononis natrix,2,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,220,280,48380.52687,10,1,Ballota undulata,3,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,220,280,48380.52687,10,1,Asparagus aphyllus,5,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,11,1,Ononis natrix,1,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,190,120,17907.07813,11,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,12,1,Ballota undulata,90,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,210,280,46181.41201,12,1,Asparagus aphyllus,2,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,13,1,Pallenis spinosa,2,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,13,1,Ononis natrix,2,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,230,140,25289.82086,13,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,14,1,Ononis natrix,3,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,170,140,18692.47629,14,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,15,1,Ballota undulata,10,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,120,160,15079.64474,15,1,Echium judaeum,3,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,16,1,Pallenis spinosa,1,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,16,1,Capparis spinosa,1,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,210,150,24740.04215,16,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,17,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,170,150,20027.65317,17,1,Asparagus aphyllus,5,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,18,1,Asparagus aphyllus,20,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,100,170,13351.76878,18,1,Asparagus aphyllus,40,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,19,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,210,210,34636.05901,19,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,20,1,Asparagus aphyllus,60,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,190,220,32829.64323,20,1,Asparagus aphyllus,1,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,21,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,100,100,7853.981634,21,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,22,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,210,190,31337.38672,22,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,23,1,Asparagus aphyllus,70,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,140,120,13194.68915,23,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,24,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,180,220,31101.76727,24,1,Asparagus aphyllus,5,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,25,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,270,210,44532.07586,25,1,Asparagus aphyllus,2,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Sarcopoterium spinosum,,,,26,1,Ephedra foeminea,2,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,26,1,Pallenis spinosa,3,3
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Rhamnus lycioides,130,180,18378.31702,26,1,Teucrium capitatum,3,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Rhamnus lycioides,130,180,18378.31702,26,1,Asparagus aphyllus,10,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Rhamnus lycioides,130,180,18378.31702,26,1,Ephedra foeminea,80,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,27,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Rhamnus lycioides,120,90,8482.300165,27,1,Ephedra foeminea,98,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Rhamnus lycioides,120,90,8482.300165,27,1,Asparagus aphyllus,2,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,28,1,Asparagus aphyllus,10,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Rhamnus lycioides,20,100,1570.796327,28,1,Asparagus aphyllus,80,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Rhamnus lycioides,20,100,1570.796327,28,1,Ephedra foeminea,20,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,29,1,Capparis spinosa,1,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,29,1,Salvia dominica,2,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Rhamnus lycioides,100,110,8639.379797,29,1,Ephedra foeminea,100,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,30,1,,,
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Rhamnus lycioides,220,180,31101.76727,30,1,Asparagus aphyllus,10,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Rhamnus lycioides,220,180,31101.76727,30,1,Ephedra foeminea,70,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,31,1,Asparagus aphyllus,40,5
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,31,1,Ballota undulata,15,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,1,bare,,,,31,1,Ononis natrix,5,1
153,Israel,"Zaady, Eli",Beit Nir,46,3,2016/06/16,2,Rhamnus lycioides,180,120,16964.60033,31,1,Asparagus aphyllus,10,1
