"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Cover";"Number.of.individuals";"microsite_rep";"GRAZ";"ARIDITY.v3"
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";270;280;NA;10;"N/A";"Acacia mellifera";15;2;"65-1-Rhigozum trichotomum-10";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";270;280;NA;10;"N/A";NA;NA;NA;"65-1-Bare-10";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";140;80;NA;11;"N/A";NA;NA;NA;"65-1-Rhigozum trichotomum-11";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";140;80;NA;11;"N/A";NA;NA;NA;"65-1-Bare-11";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";210;140;NA;12;"N/A";NA;NA;NA;"65-1-Rhigozum trichotomum-12";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";210;140;NA;12;"N/A";NA;NA;NA;"65-1-Bare-12";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";210;130;NA;13;"N/A";NA;NA;NA;"65-1-Rhigozum trichotomum-13";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";210;130;NA;13;"N/A";NA;NA;NA;"65-1-Bare-13";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";190;210;NA;14;"N/A";NA;NA;NA;"65-1-Rhigozum trichotomum-14";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";190;210;NA;14;"N/A";NA;NA;NA;"65-1-Bare-14";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";50;50;NA;15;"N/A";"Stipagrostis amabilis";6;2;"65-1-Rhigozum trichotomum-15";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";50;50;NA;15;"N/A";NA;NA;NA;"65-1-Bare-15";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";210;190;NA;16;"N/A";NA;NA;NA;"65-1-Rhigozum trichotomum-16";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";210;190;NA;16;"N/A";"Acacia mellifera";5;2;"65-1-Bare-16";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";210;200;NA;17;"N/A";NA;NA;NA;"65-1-Rhigozum trichotomum-17";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";210;200;NA;17;"N/A";NA;NA;NA;"65-1-Bare-17";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";210;205;NA;18;"N/A";NA;NA;NA;"65-1-Rhigozum trichotomum-18";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";210;205;NA;18;"N/A";NA;NA;NA;"65-1-Bare-18";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";210;200;NA;19;"N/A";"Stipagrostis amabilis";1;1;"65-1-Rhigozum trichotomum-19";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";210;200;NA;19;"N/A";NA;NA;NA;"65-1-Bare-19";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";210;140;NA;20;"N/A";"Stipagrostis amabilis";1;1;"65-1-Rhigozum trichotomum-20";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";210;140;NA;20;"N/A";NA;NA;NA;"65-1-Bare-20";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";150;150;NA;21;"N/A";NA;NA;NA;"65-1-Rhigozum trichotomum-21";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";150;150;NA;21;"N/A";NA;NA;NA;"65-1-Bare-21";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";240;150;NA;22;"N/A";NA;NA;NA;"65-1-Rhigozum trichotomum-22";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";240;150;NA;22;"N/A";NA;NA;NA;"65-1-Bare-22";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";150;100;NA;23;"N/A";NA;NA;NA;"65-1-Rhigozum trichotomum-23";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";150;100;NA;23;"N/A";NA;NA;NA;"65-1-Bare-23";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";210;160;NA;24;"N/A";NA;NA;NA;"65-1-Rhigozum trichotomum-24";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";210;160;NA;24;"N/A";"Acacia erioloba";1;1;"65-1-Bare-24";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Rhigozum trichotomum";140;140;NA;25;"N/A";"Stipagrostis amabilis";10;4;"65-1-Rhigozum trichotomum-25";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";140;140;NA;25;"N/A";NA;NA;NA;"65-1-Bare-25";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";600;600;NA;26;"N/A";NA;NA;NA;"65-1-Acacia mellifera-26";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";600;600;NA;26;"N/A";NA;NA;NA;"65-1-Bare-26";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";800;700;NA;27;"N/A";NA;NA;NA;"65-1-Acacia mellifera-27";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";800;700;NA;27;"N/A";"Acacia mellifera";1;1;"65-1-Bare-27";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";600;600;NA;28;"N/A";NA;NA;NA;"65-1-Acacia mellifera-28";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";600;600;NA;28;"N/A";"Centropodia glauca";4;2;"65-1-Bare-28";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";800;900;NA;29;"N/A";NA;NA;NA;"65-1-Acacia mellifera-29";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";800;900;NA;29;"N/A";"Stipagrostis amabilis";15;6;"65-1-Bare-29";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";800;900;NA;29;"N/A";"Acacia erioloba";1;2;"65-1-Bare-29";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";500;600;NA;30;"N/A";NA;NA;NA;"65-1-Acacia mellifera-30";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";500;600;NA;30;"N/A";"Stipagrostis amabilis";4;2;"65-1-Bare-30";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";300;200;NA;31;"N/A";NA;NA;NA;"65-1-Acacia mellifera-31";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";300;200;NA;31;"N/A";NA;NA;NA;"65-1-Bare-31";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";400;600;NA;32;"N/A";NA;NA;NA;"65-1-Acacia mellifera-32";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";400;600;NA;32;"N/A";"Centropodia glauca";2;1;"65-1-Bare-32";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";800;600;NA;33;"N/A";"Rhigozum trichotomum";25;1;"65-1-Acacia mellifera-33";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";800;600;NA;33;"N/A";NA;NA;NA;"65-1-Bare-33";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";400;500;NA;34;"N/A";NA;NA;NA;"65-1-Acacia mellifera-34";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";400;500;NA;34;"N/A";"Centropodia glauca";5;2;"65-1-Bare-34";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";400;500;NA;34;"N/A";"Acacia mellifera small";1;1;"65-1-Bare-34";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";50;50;NA;35;"N/A";NA;NA;NA;"65-1-Acacia mellifera-35";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";50;50;NA;35;"N/A";NA;NA;NA;"65-1-Bare-35";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";500;400;NA;36;"N/A";NA;NA;NA;"65-1-Acacia mellifera-36";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";500;400;NA;36;"N/A";"Acacia erioloba";20;1;"65-1-Bare-36";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";500;400;NA;36;"N/A";"Centropodia glauca";2;1;"65-1-Bare-36";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";500;600;NA;37;"N/A";NA;NA;NA;"65-1-Acacia mellifera-37";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";500;600;NA;37;"N/A";NA;NA;NA;"65-1-Bare-37";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";400;200;NA;38;"N/A";NA;NA;NA;"65-1-Acacia mellifera-38";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";400;200;NA;38;"N/A";"Stipagrostis amabilis";30;4;"65-1-Bare-38";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";300;300;NA;39;"N/A";NA;NA;NA;"65-1-Acacia mellifera-39";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";300;300;NA;39;"N/A";"Stipagrostis amabilis";19;4;"65-1-Bare-39";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";600;500;NA;40;"N/A";NA;NA;NA;"65-1-Acacia mellifera-40";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";600;500;NA;40;"N/A";NA;NA;NA;"65-1-Bare-40";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";600;200;NA;41;"N/A";NA;NA;NA;"65-1-Acacia mellifera-41";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";600;200;NA;41;"N/A";NA;NA;NA;"65-1-Bare-41";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";300;200;NA;42;"N/A";NA;NA;NA;"65-1-Acacia mellifera-42";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";300;200;NA;42;"N/A";"Centropodia glauca";3;1;"65-1-Bare-42";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";300;800;NA;43;"N/A";NA;NA;NA;"65-1-Acacia mellifera-43";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";300;800;NA;43;"N/A";"Centropodia glauca";1;1;"65-1-Bare-43";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";500;600;NA;44;"N/A";NA;NA;NA;"65-1-Acacia mellifera-44";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";500;600;NA;44;"N/A";"Stipagrostis amabilis";7;1;"65-1-Bare-44";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";500;600;NA;44;"N/A";"Acacia erioloba";1;1;"65-1-Bare-44";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";100;200;NA;45;"N/A";NA;NA;NA;"65-1-Acacia mellifera-45";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";100;200;NA;45;"N/A";NA;NA;NA;"65-1-Bare-45";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";1100;1100;NA;46;"N/A";NA;NA;NA;"65-1-Acacia mellifera-46";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";1100;1100;NA;46;"N/A";"Centropodia glauca";3;2;"65-1-Bare-46";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";1100;1100;NA;46;"N/A";"Stipagrostis amabilis";10;8;"65-1-Bare-46";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";1100;1100;NA;46;"N/A";"Acacia erioloba";1;1;"65-1-Bare-46";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";400;100;NA;47;"N/A";NA;NA;NA;"65-1-Acacia mellifera-47";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";400;100;NA;47;"N/A";NA;NA;NA;"65-1-Bare-47";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";500;200;NA;48;"N/A";NA;NA;NA;"65-1-Acacia mellifera-48";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";500;200;NA;48;"N/A";"Stipagrostis amabilis";6;2;"65-1-Bare-48";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";300;200;NA;49;"N/A";NA;NA;NA;"65-1-Acacia mellifera-49";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";300;200;NA;49;"N/A";NA;NA;NA;"65-1-Bare-49";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Acacia mellifera";200;200;NA;50;"N/A";NA;NA;NA;"65-1-Acacia mellifera-50";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";200;200;NA;50;"N/A";"Acacia erioloba";4;3;"65-1-Bare-50";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;51;"N/A";"Stipagrostis amabilis";20;1;"65-1-Stipagrostis amabilis-51";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";45;45;NA;51;"N/A";NA;NA;NA;"65-1-Bare-51";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";40;40;NA;52;"N/A";"Acacia mellifera";30;1;"65-1-Stipagrostis amabilis-52";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";40;40;NA;52;"N/A";"Stipagrostis amabilis";30;2;"65-1-Stipagrostis amabilis-52";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";40;40;NA;52;"N/A";NA;NA;NA;"65-1-Bare-52";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";40;40;NA;53;"N/A";NA;NA;NA;"65-1-Stipagrostis amabilis-53";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";40;40;NA;53;"N/A";NA;NA;NA;"65-1-Bare-53";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;54;"N/A";NA;NA;NA;"65-1-Stipagrostis amabilis-54";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";45;45;NA;54;"N/A";NA;NA;NA;"65-1-Bare-54";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;55;"N/A";NA;NA;NA;"65-1-Stipagrostis amabilis-55";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";45;45;NA;55;"N/A";"Acacia mellifera";20;1;"65-1-Bare-55";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;56;"N/A";"Stipagrostis amabilis";30;2;"65-1-Stipagrostis amabilis-56";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";45;45;NA;56;"N/A";NA;NA;NA;"65-1-Bare-56";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;57;"N/A";"Stipagrostis amabilis";30;2;"65-1-Stipagrostis amabilis-57";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";45;45;NA;57;"N/A";"Acacia mellifera";15;1;"65-1-Bare-57";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";50;50;NA;58;"N/A";"Stipagrostis amabilis";40;2;"65-1-Stipagrostis amabilis-58";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";50;50;NA;58;"N/A";"Acacia mellifera";10;1;"65-1-Stipagrostis amabilis-58";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";50;50;NA;58;"N/A";NA;NA;NA;"65-1-Bare-58";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;59;"N/A";"Stipagrostis amabilis";30;1;"65-1-Stipagrostis amabilis-59";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;59;"N/A";"Acacia mellifera";15;1;"65-1-Stipagrostis amabilis-59";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";45;45;NA;59;"N/A";NA;NA;NA;"65-1-Bare-59";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;60;"N/A";NA;NA;NA;"65-1-Stipagrostis amabilis-60";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";45;45;NA;60;"N/A";NA;NA;NA;"65-1-Bare-60";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";40;40;NA;61;"N/A";"Acacia mellifera";10;1;"65-1-Stipagrostis amabilis-61";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";40;40;NA;61;"N/A";NA;NA;NA;"65-1-Bare-61";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;62;"N/A";"Stipagrostis amabilis";30;1;"65-1-Stipagrostis amabilis-62";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;62;"N/A";"Acacia mellifera";30;2;"65-1-Stipagrostis amabilis-62";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";45;45;NA;62;"N/A";NA;NA;NA;"65-1-Bare-62";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;63;"N/A";"Stipagrostis amabilis";20;1;"65-1-Stipagrostis amabilis-63";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";45;45;NA;63;"N/A";"Stipagrostis amabilis";10;1;"65-1-Bare-63";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";2;"Stipagrostis amabilis";45;45;NA;64;"N/A";NA;NA;NA;"65-1-Stipagrostis amabilis-64";3;0,9129
214;"Namibia";"Wang, Lixing";"Viljoenskroon";65;1;"Dec 29 2016";1;"Bare";45;45;NA;64;"N/A";NA;NA;NA;"65-1-Bare-64";3;0,9129
