"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Cover";"Number.of.individuals";"microsite_rep";"GRAZ";"ARIDITY.v3"
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Atraphaxis spinosa";40;25;25;42;NA;"Stipa glareosa";1,5;2;"34-2-Atraphaxis spinosa-42";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"1";"Bare";NA;NA;NA;42;NA;"Seriphidium borotalense";30;7;"34-2-Bare-42";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Atraphaxis spinosa";45;45;30;43;NA;"Seriphidium borotalense";45;8;"34-2-Atraphaxis spinosa-43";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"1";"Bare";NA;NA;NA;43;NA;"Seriphidium borotalense";35;7;"34-2-Bare-43";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"1";"Bare";NA;NA;NA;43;NA;"Stipa glareosa";3;6;"34-2-Bare-43";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Atraphaxis spinosa";55;33;25;44;NA;"Seriphidium borotalense";40;7;"34-2-Atraphaxis spinosa-44";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"1";"Bare";NA;NA;NA;44;NA;"Seriphidium borotalense";35;9;"34-2-Bare-44";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Ceratoides latens";42;45;30;45;NA;"Seriphidium borotalense";35;6;"34-2-Ceretoides latens-45";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"1";"Bare";NA;NA;NA;45;NA;"Seriphidium borotalense";30;9;"34-2-Bare-45";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Atraphaxis spinosa";25;28;35;46;NA;"Seriphidium borotalense";20;7;"34-2-Atraphaxis spinosa-46";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Atraphaxis spinosa";25;28;35;46;NA;"Stipa glareosa";3;4;"34-2-Atraphaxis spinosa-46";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"1";"Bare";NA;NA;NA;46;NA;"Seriphidium borotalense";25;7;"34-2-Bare-46";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"1";"Bare";NA;NA;NA;46;NA;"Kochia prostrata";3;1;"34-2-Bare-46";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Atraphaxis spinosa";40;45;35;47;NA;"Seriphidium borotalense";15;7;"34-2-Atraphaxis spinosa-47";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Atraphaxis spinosa";40;45;35;47;NA;"Stipa glareosa";4;7;"34-2-Atraphaxis spinosa-47";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"1";"Bare";NA;NA;NA;47;NA;"Seriphidium borotalense";35;7;"34-2-Bare-47";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Atraphaxis spinosa";40;44;30;48;NA;"Seriphidium borotalense";15;7;"34-2-Atraphaxis spinosa-48";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Atraphaxis spinosa";40;44;30;48;NA;"Stipa glareosa";4;7;"34-2-Atraphaxis spinosa-48";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"1";"Bare";NA;NA;NA;48;NA;"Seriphidium borotalense";15;5;"34-2-Bare-48";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"2017.6.5";"2";"Atraphaxis spinosa";68;35;25;49;NA;"Seriphidium borotalense";40;9;"34-2-Atraphaxis spinosa-49";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Atraphaxis spinosa";68;35;25;49;NA;"Stipa glareosa";2;3;"34-2-Atraphaxis spinosa-49";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"1";"Bare";NA;NA;NA;49;NA;"Seriphidium borotalense";30;7;"34-2-Bare-49";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"2";"Ceratoides latens";33;34;25;50;NA;"Seriphidium borotalense";10;3;"34-2-Ceretoides latens-50";2;0,9446
114;"China";"Xiaobing Zhou";"Muri";34;2;"";"1";"Bare";NA;NA;NA;50;NA;"Seriphidium borotalense";45;5;"34-2-Bare-50";2;0,9446
115;"China";"Xiaobing Zhou";"Muri";34;3;"2017.6.6";"2";"Ceratoides latens";48;50;30;1;1;"Ferula sinkiangensis";5;2;"34-3-Ceretoides latens-1";1;0,9434
115;"China";"Xiaobing Zhou";"Muri";34;3;"";"2";"Ceratoides latens";48;50;30;1;NA;"Seriphidium borotalense";5;2;"34-3-Ceretoides latens-1";1;0,9434
115;"China";"Xiaobing Zhou";"Muri";34;3;"";"1";"Bare";NA;NA;NA;1;NA;"Seriphidium borotalense";15;7;"34-3-Bare-1";1;0,9434
115;"China";"Xiaobing Zhou";"Muri";34;3;"";"2";"Ceratoides latens";40;37;26;2;1;"Seriphidium borotalense";20;8;"34-3-Ceretoides latens-2";1;0,9434
115;"China";"Xiaobing Zhou";"Muri";34;3;"";"1";"Bare";NA;NA;NA;2;NA;"Seriphidium borotalense";20;8;"34-3-Bare-2";1;0,9434
115;"China";"Xiaobing Zhou";"Muri";34;3;"";"2";"Ceratoides latens";50;48;30;3;NA;"Seriphidium borotalense";5;6;"34-3-Ceretoides latens-3";1;0,9434
115;"China";"Xiaobing Zhou";"Muri";34;3;"";"1";"Bare";NA;NA;NA;3;NA;"Seriphidium borotalense";12;8;"34-3-Bare-3";1;0,9434
115;"China";"Xiaobing Zhou";"Muri";34;3;"";"2";"Ceratoides latens";49;42;40;4;NA;"Seriphidium borotalense";25;10;"34-3-Ceretoides latens-4";1;0,9434
115;"China";"Xiaobing Zhou";"Muri";34;3;"";"2";"Ceratoides latens";49;42;40;4;NA;"Ferula sinkiangensis";18;1;"34-3-Ceretoides latens-4";1;0,9434
115;"China";"Xiaobing Zhou";"Muri";34;3;"";"1";"Bare";NA;NA;NA;4;NA;"Seriphidium borotalense";15;9;"34-3-Bare-4";1;0,9434
