"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Cover";"Number.of.individuals";"microsite_rep";"GRAZ";"ARIDITY.v3"
93;"China";"Chongfeng Bu";"Etuoke";28;1;"2017/07/28";2;"Juniperus formosana";10;7;219,9;25;1;"Setaria viridis";10;2;"28-1-Juniperus formosana-25";3;0,8074
93;"China";"Chongfeng Bu";"Etuoke";28;1;"2017/07/28";2;"Juniperus formosana";10;7;219,9;25;1;"Tribulus terrestris";5;1;"28-1-Juniperus formosana-25";3;0,8074
93;"China";"Chongfeng Bu";"Etuoke";28;1;"2017/07/28";1;"Bare";NA;NA;NA;25;1;"Setaria viridis";20;4;"28-1-Bare-25";3;0,8074
93;"China";"Chongfeng Bu";"Etuoke";28;1;"2017/07/28";1;"Bare";NA;NA;NA;25;1;"Bassia dasyphylla";5;4;"28-1-Bare-25";3;0,8074
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";90;50;14137,2;1;1;"Setaria viridis";5;20;"28-2-Artemisia desertorum-1";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";90;50;14137,2;1;1;"Oxytropis psammocharis";1;3;"28-2-Artemisia desertorum-1";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;1;1;"Oxytropis psammocharis";1;3;"28-2-Bare-1";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;1;1;"Setaria viridis";10;25;"28-2-Bare-1";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;1;1;"Kummerowia stipulacea";5;8;"28-2-Bare-1";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;1;1;"Corispermum chinganicum";3;6;"28-2-Bare-1";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;1;1;"Bassia dasyphylla";1;4;"28-2-Bare-1";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;1;1;"Artemisia desertorum";1;1;"28-2-Bare-1";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;40;10053,1;2;1;"Salsola ruthenica";0,1;1;"28-2-Artemisia desertorum-2";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;40;10053,1;2;1;"Setaria viridis";5;2;"28-2-Artemisia desertorum-2";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;40;10053,1;2;1;"Herba Artimisiae";0,1;1;"28-2-Artemisia desertorum-2";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;40;10053,1;2;1;"Medicago Sativa";2;1;"28-2-Artemisia desertorum-2";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;2;1;"Sonchus oleraceus";3;1;"28-2-Bare-2";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;2;1;"Setaria viridis";2;5;"28-2-Bare-2";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;2;1;"Bassia dasyphylla";2;2;"28-2-Bare-2";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;2;1;"Salsola ruthenica";0,5;1;"28-2-Bare-2";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;2;1;"Oxytropis psammocharis";3;4;"28-2-Bare-2";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;2;1;"Kummerowia stipulacea";1;2;"28-2-Bare-2";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";40;40;5026,6;3;1;"Bassia dasyphylla";1;2;"28-2-Artemisia desertorum-3";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;3;1;"Bassia dasyphylla";1;3;"28-2-Bare-3";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;3;1;"Setaria viridis";2;2;"28-2-Bare-3";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;3;1;"Cirsium japonicum";2;1;"28-2-Bare-3";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;3;1;"Oxytropis psammocharis";1;1;"28-2-Bare-3";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";50;50;7854;4;1;"Oxytropis psammocharis";2;5;"28-2-Artemisia desertorum-4";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";50;50;7854;4;1;"Bassia dasyphylla";1;2;"28-2-Artemisia desertorum-4";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;4;1;"Setaria viridis";5;7;"28-2-Bare-4";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;4;1;"Artemisia desertorum";5;2;"28-2-Bare-4";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;4;1;"Bassia dasyphylla";3;1;"28-2-Bare-4";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;4;1;"Agriophyllum squarrosum";2;1;"28-2-Bare-4";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";150;110;51836,4;5;1;"Medicago Sativa";2;10;"28-2-Artemisia desertorum-5";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";150;110;51836,4;5;1;"Setaria viridis";0,5;2;"28-2-Artemisia desertorum-5";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";150;110;51836,4;5;1;"Oxytropis psammocharis";3;10;"28-2-Artemisia desertorum-5";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;5;1;"Kummerowia stipulacea";1;2;"28-2-Bare-5";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;5;1;"Bassia dasyphylla";10;10;"28-2-Bare-5";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;5;1;"Oxytropis psammocharis";1;4;"28-2-Bare-5";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;5;1;"Agriophyllum squarrosum";2;4;"28-2-Bare-5";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;5;1;"Setaria viridis";3;8;"28-2-Bare-5";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;5;1;"Artemisia desertorum";1;1;"28-2-Bare-5";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;5;1;"Agrostis tenuis";1;2;"28-2-Bare-5";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";110;80;27646,1;6;1;"Setaria viridis";3;20;"28-2-Artemisia desertorum-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";110;80;27646,1;6;1;"Agrostis tenuis";1;3;"28-2-Artemisia desertorum-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";110;80;27646,1;6;1;"Oxytropis psammocharis";8;20;"28-2-Artemisia desertorum-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";110;80;27646,1;6;1;"Kummerowia stipulacea";2;5;"28-2-Artemisia desertorum-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";110;80;27646,1;6;1;"Agriophyllum squarrosum";2;5;"28-2-Artemisia desertorum-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;6;1;"Bassia dasyphylla";5;20;"28-2-Bare-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;6;1;"Oxytropis psammocharis";3;6;"28-2-Bare-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;6;1;"Setaria viridis";3;4;"28-2-Bare-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;6;1;"Agriophyllum squarrosum";4;20;"28-2-Bare-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;6;1;"Kummerowia stipulacea";2;5;"28-2-Bare-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;6;1;"Agrostis tenuis";1;1;"28-2-Bare-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;6;1;"Artemisia desertorum";4;3;"28-2-Bare-6";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";100;80;25132,8;7;1;"Oxytropis psammocharis";3;12;"28-2-Artemisia desertorum-7";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";100;80;25132,8;7;1;"Kummerowia stipulacea";4;13;"28-2-Artemisia desertorum-7";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";100;80;25132,8;7;1;"Agriophyllum squarrosum";1;1;"28-2-Artemisia desertorum-7";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";100;80;25132,8;7;1;"Sonchus oleraceus";0,5;1;"28-2-Artemisia desertorum-7";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;7;1;"Oxytropis psammocharis";2;6;"28-2-Bare-7";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;7;1;"Bassia dasyphylla";10;11;"28-2-Bare-7";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;7;1;"Cirsium japonicum";1;2;"28-2-Bare-7";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;7;1;"Agriophyllum squarrosum";1;2;"28-2-Bare-7";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;60;15079,7;8;1;"Oxytropis psammocharis";0,1;1;"28-2-Artemisia desertorum-8";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;60;15079,7;8;1;"Heteropappus altaicus";3;4;"28-2-Artemisia desertorum-8";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;60;15079,7;8;1;"Setaria viridis";0,1;1;"28-2-Artemisia desertorum-8";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;60;15079,7;8;1;"Bassia dasyphylla";1;4;"28-2-Artemisia desertorum-8";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;60;15079,7;8;1;"Salsola ruthenica";0,1;1;"28-2-Artemisia desertorum-8";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;60;15079,7;8;1;"Agrostis tenuis";0,2;1;"28-2-Artemisia desertorum-8";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;8;1;"Oxytropis psammocharis";1;1;"28-2-Bare-8";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;8;1;"Setaria viridis";1;1;"28-2-Bare-8";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;8;1;"Bassia dasyphylla";1;2;"28-2-Bare-8";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;60;15079,7;9;1;"Setaria viridis";1;1;"28-2-Artemisia desertorum-9";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;60;15079,7;9;1;"Kummerowia stipulacea";1;1;"28-2-Artemisia desertorum-9";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;60;15079,7;9;1;"Agrostis tenuis";1;1;"28-2-Artemisia desertorum-9";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";80;60;15079,7;9;1;"Medicago Sativa";2;1;"28-2-Artemisia desertorum-9";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;9;1;"Oxytropis psammocharis";2;4;"28-2-Bare-9";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;9;1;"Bassia dasyphylla";2;10;"28-2-Bare-9";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;9;1;"Salsola ruthenica";1;2;"28-2-Bare-9";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";100;100;31416;10;1;"Oxytropis psammocharis";0,5;2;"28-2-Artemisia desertorum-10";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";100;100;31416;10;1;"Kummerowia stipulacea";1;4;"28-2-Artemisia desertorum-10";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";100;100;31416;10;1;"Salsola ruthenica";1;3;"28-2-Artemisia desertorum-10";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";100;100;31416;10;1;"Agrostis tenuis";6;2;"28-2-Artemisia desertorum-10";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";100;100;31416;10;1;"Bassia dasyphylla";2;14;"28-2-Artemisia desertorum-10";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";100;100;31416;10;1;"Setaria viridis";0,5;1;"28-2-Artemisia desertorum-10";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;10;1;"Bassia dasyphylla";2;7;"28-2-Bare-10";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;10;1;"Kummerowia stipulacea";2;4;"28-2-Bare-10";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;10;1;"Salsola ruthenica";0,1;1;"28-2-Bare-10";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;10;1;"Setaria viridis";1;5;"28-2-Bare-10";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";70;65;14294,3;11;1;"Poa annua";3;30;"28-2-Artemisia desertorum-11";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";70;65;14294,3;11;1;"Oxytropis psammocharis";2;4;"28-2-Artemisia desertorum-11";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";70;65;14294,3;11;1;"Artemisia scoparia";0,5;1;"28-2-Artemisia desertorum-11";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;11;1;"Poa annua";4;20;"28-2-Bare-11";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;11;1;"Bassia dasyphylla";1;1;"28-2-Bare-11";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";1;"Bare";NA;NA;NA;11;1;"Oxytropis psammocharis";1;3;"28-2-Bare-11";2;0,8113
94;"China";"Chongfeng Bu";"Etuoke";28;2;"2017/07/27";2;"Artemisia desertorum";65;60;12252,2;12;1;"Poa annua";4;15;"28-2-Artemisia desertorum-12";2;0,8113
