"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Cover";"Number.of.individuals";"microsite_rep";"GRAZ";"ARIDITY.v3"
151;"Israel";"Zaady, Eli";"Beit Nir";46;1;"2016/06/16";2;"Rhamnus lycioides";650;550;280779,8434;9;1;"Asparagus aphyllus";10;3;"46-1-Rhamnus lycioides-9";3;0,7905
151;"Israel";"Zaady, Eli";"Beit Nir";46;1;"2016/06/16";1;"Bare";NA;NA;NA;10;1;NA;NA;NA;"46-1-Bare-10";3;0,7905
151;"Israel";"Zaady, Eli";"Beit Nir";46;1;"2016/06/16";2;"Rhamnus lycioides";400;500;157079,6327;10;1;"Asparagus aphyllus";10;3;"46-1-Rhamnus lycioides-10";3;0,7905
151;"Israel";"Zaady, Eli";"Beit Nir";46;1;"2016/06/16";2;"Rhamnus lycioides";400;500;157079,6327;10;1;"Ephedra foeminea";80;1;"46-1-Rhamnus lycioides-10";3;0,7905
151;"Israel";"Zaady, Eli";"Beit Nir";46;1;"2016/06/16";2;"Rhamnus lycioides";400;500;157079,6327;10;1;"Pistacia lentiscus";5;3;"46-1-Rhamnus lycioides-10";3;0,7905
151;"Israel";"Zaady, Eli";"Beit Nir";46;1;"2016/06/16";2;"Rhamnus lycioides";400;500;157079,6327;10;1;"Prasium majus";5;1;"46-1-Rhamnus lycioides-10";3;0,7905
151;"Israel";"Zaady, Eli";"Beit Nir";46;1;"2016/06/16";1;"Bare";NA;NA;NA;11;1;NA;NA;NA;"46-1-Bare-11";3;0,7905
151;"Israel";"Zaady, Eli";"Beit Nir";46;1;"2016/06/16";2;"Rhamnus lycioides";150;210;24740,04215;11;1;"Capparis spinosa";30;2;"46-1-Rhamnus lycioides-11";3;0,7905
151;"Israel";"Zaady, Eli";"Beit Nir";46;1;"2016/06/16";1;"Bare";NA;NA;NA;12;1;NA;NA;NA;"46-1-Bare-12";3;0,7905
151;"Israel";"Zaady, Eli";"Beit Nir";46;1;"2016/06/16";2;"Rhamnus lycioides";220;210;36285,39515;12;1;"Ephedra foeminea";60;1;"46-1-Rhamnus lycioides-12";3;0,7905
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;1;1;NA;NA;NA;"46-2-Bare-1";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";450;600;212057,5041;1;1;"Pistacia lentiscus";2;1;"46-2-Olea europaea-1";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";450;600;212057,5041;1;1;"Rhamnus lycioides";50;2;"46-2-Olea europaea-1";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";450;600;212057,5041;1;1;"Asparagus aphyllus";10;2;"46-2-Olea europaea-1";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";450;600;212057,5041;1;1;"Ephedra foeminea";10;1;"46-2-Olea europaea-1";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";450;600;212057,5041;1;1;"Prasium majus";3;1;"46-2-Olea europaea-1";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";450;600;212057,5041;1;1;"Capparis spinosa";1;1;"46-2-Olea europaea-1";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;2;1;NA;NA;NA;"46-2-Bare-2";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";650;750;382881,6047;2;1;"Pistacia lentiscus";20;1;"46-2-Olea europaea-2";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";650;750;382881,6047;2;1;"Rhamnus lycioides";30;2;"46-2-Olea europaea-2";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";650;750;382881,6047;2;1;"Asparagus aphyllus";10;3;"46-2-Olea europaea-2";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";650;750;382881,6047;2;1;"Ephedra foeminea";10;1;"46-2-Olea europaea-2";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";650;750;382881,6047;2;1;"Prasium majus";5;1;"46-2-Olea europaea-2";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";650;750;382881,6047;2;1;"Capparis spinosa";1;1;"46-2-Olea europaea-2";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;3;1;"Sarcopoterium spinosum";10;1;"46-2-Bare-3";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";600;800;376991,1184;3;1;"Rhamnus lycioides";30;1;"46-2-Olea europaea-3";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";600;800;376991,1184;3;1;"Asparagus aphyllus";5;2;"46-2-Olea europaea-3";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";600;800;376991,1184;3;1;"Ephedra foeminea";10;1;"46-2-Olea europaea-3";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";600;800;376991,1184;3;1;"Prasium majus";50;1;"46-2-Olea europaea-3";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;4;1;NA;NA;NA;"46-2-Bare-4";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";500;800;314159,2654;4;1;"Rhamnus lycioides";70;2;"46-2-Olea europaea-4";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";500;800;314159,2654;4;1;"Asparagus aphyllus";5;2;"46-2-Olea europaea-4";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";500;800;314159,2654;4;1;"Ephedra foeminea";10;1;"46-2-Olea europaea-4";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";500;800;314159,2654;4;1;"Prasium majus";5;1;"46-2-Olea europaea-4";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;5;1;NA;NA;NA;"46-2-Bare-5";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";700;700;384845,1001;5;1;"Pistacia lentiscus";10;2;"46-2-Olea europaea-5";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";700;700;384845,1001;5;1;"Rhamnus lycioides";70;2;"46-2-Olea europaea-5";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";700;700;384845,1001;5;1;"Asparagus aphyllus";10;2;"46-2-Olea europaea-5";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";700;700;384845,1001;5;1;"Ephedra foeminea";5;1;"46-2-Olea europaea-5";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";700;700;384845,1001;5;1;"Prasium majus";5;1;"46-2-Olea europaea-5";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;6;1;NA;NA;NA;"46-2-Bare-6";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";500;400;157079,6327;6;1;"Rhamnus lycioides";50;1;"46-2-Olea europaea-6";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";500;400;157079,6327;6;1;"Asparagus aphyllus";15;1;"46-2-Olea europaea-6";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";500;400;157079,6327;6;1;"Ephedra foeminea";10;1;"46-2-Olea europaea-6";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";500;400;157079,6327;6;1;"Prasium majus";5;1;"46-2-Olea europaea-6";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;7;1;NA;NA;NA;"46-2-Bare-7";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";700;650;357356,1643;7;1;"Pistacia lentiscus";5;1;"46-2-Olea europaea-7";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";700;650;357356,1643;7;1;"Rhamnus lycioides";50;3;"46-2-Olea europaea-7";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";700;650;357356,1643;7;1;"Asparagus aphyllus";5;2;"46-2-Olea europaea-7";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";700;650;357356,1643;7;1;"Ephedra foeminea";1;1;"46-2-Olea europaea-7";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";700;650;357356,1643;7;1;"Prasium majus";10;2;"46-2-Olea europaea-7";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;8;1;NA;NA;NA;"46-2-Bare-8";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";900;800;565486,6776;8;1;"Pistacia lentiscus";15;1;"46-2-Olea europaea-8";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";900;800;565486,6776;8;1;"Rhamnus lycioides";60;1;"46-2-Olea europaea-8";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";900;800;565486,6776;8;1;"Asparagus aphyllus";2;1;"46-2-Olea europaea-8";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Olea europaea";900;800;565486,6776;8;1;"Ephedra foeminea";5;1;"46-2-Olea europaea-8";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;9;1;NA;NA;NA;"46-2-Bare-9";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Capparis spinosa";130;110;11231,19374;9;1;NA;NA;NA;"46-2-Capparis spinosa-9";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;10;1;NA;NA;NA;"46-2-Bare-10";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Capparis spinosa";80;70;4398,229715;10;1;NA;NA;NA;"46-2-Capparis spinosa-10";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;11;1;NA;NA;NA;"46-2-Bare-11";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Capparis spinosa";130;140;14294,24657;11;1;NA;NA;NA;"46-2-Capparis spinosa-11";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;12;1;NA;NA;NA;"46-2-Bare-12";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Capparis spinosa";180;120;16964,60033;12;1;NA;NA;NA;"46-2-Capparis spinosa-12";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;13;1;NA;NA;NA;"46-2-Bare-13";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Capparis spinosa";135;130;13783,73777;13;1;NA;NA;NA;"46-2-Capparis spinosa-13";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;14;1;NA;NA;NA;"46-2-Bare-14";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Capparis spinosa";200;180;28274,33388;14;1;NA;NA;NA;"46-2-Capparis spinosa-14";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;15;1;NA;NA;NA;"46-2-Bare-15";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Capparis spinosa";110;95;8207,410808;15;1;NA;NA;NA;"46-2-Capparis spinosa-15";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;16;1;NA;NA;NA;"46-2-Bare-16";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Capparis spinosa";115;200;18064,15776;16;1;NA;NA;NA;"46-2-Capparis spinosa-16";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;17;1;NA;NA;NA;"46-2-Bare-17";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Capparis spinosa";170;120;16022,12253;17;1;NA;NA;NA;"46-2-Capparis spinosa-17";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;18;1;NA;NA;NA;"46-2-Bare-18";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Capparis spinosa";110;110;9503,317777;18;1;NA;NA;NA;"46-2-Capparis spinosa-18";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;19;1;NA;NA;NA;"46-2-Bare-19";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Capparis spinosa";260;250;51050,88062;19;1;NA;NA;NA;"46-2-Capparis spinosa-19";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;20;1;NA;NA;NA;"46-2-Bare-20";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Rhamnus lycioides";140;90;9896,016859;20;1;NA;NA;NA;"46-2-Rhamnus lycioides-20";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;21;1;NA;NA;NA;"46-2-Bare-21";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Rhamnus lycioides";500;300;117809,7245;21;1;"Asparagus aphyllus";5;2;"46-2-Rhamnus lycioides-21";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Rhamnus lycioides";500;300;117809,7245;21;1;"Sarcopoterium spinosum";5;2;"46-2-Rhamnus lycioides-21";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Rhamnus lycioides";500;300;117809,7245;21;1;"Teucrium capitatum";1;1;"46-2-Rhamnus lycioides-21";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Rhamnus lycioides";500;300;117809,7245;21;1;"Phagnalon rupestre";1;1;"46-2-Rhamnus lycioides-21";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Rhamnus lycioides";500;300;117809,7245;21;1;"Prasium majus";1;1;"46-2-Rhamnus lycioides-21";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;22;1;NA;NA;NA;"46-2-Bare-22";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Rhamnus lycioides";550;420;181426,9757;22;1;"Amygdalus communis";40;1;"46-2-Rhamnus lycioides-22";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Rhamnus lycioides";550;420;181426,9757;22;1;"Asparagus aphyllus";10;1;"46-2-Rhamnus lycioides-22";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Rhamnus lycioides";550;420;181426,9757;22;1;"Sarcopoterium spinosum";15;1;"46-2-Rhamnus lycioides-22";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";1;"Bare";NA;NA;NA;23;1;NA;NA;NA;"46-2-Bare-23";2;0,79
152;"Israel";"Zaady, Eli";"Beit Nir";46;2;"2016/06/16";2;"Rhamnus lycioides";70;40;2199,114858;23;1;NA;NA;NA;"46-2-Rhamnus lycioides-23";2;0,79
153;"Israel";"Zaady, Eli";"Beit Nir";46;3;"2016/06/16";1;"Bare";NA;NA;NA;1;1;NA;NA;NA;"46-3-Bare-1";1;0,7834
153;"Israel";"Zaady, Eli";"Beit Nir";46;3;"2016/06/16";2;"Sarcopoterium spinosum";190;180;26860,61719;1;1;NA;NA;NA;"46-3-Sarcopoterium spinosum-1";1;0,7834
153;"Israel";"Zaady, Eli";"Beit Nir";46;3;"2016/06/16";1;"Bare";NA;NA;NA;2;1;"Salvia dominica";1;1;"46-3-Bare-2";1;0,7834
153;"Israel";"Zaady, Eli";"Beit Nir";46;3;"2016/06/16";2;"Sarcopoterium spinosum";170;150;20027,65317;2;1;NA;NA;NA;"46-3-Sarcopoterium spinosum-2";1;0,7834
153;"Israel";"Zaady, Eli";"Beit Nir";46;3;"2016/06/16";1;"Bare";NA;NA;NA;3;1;"Polygonum equisetiforme";25;1;"46-3-Bare-3";1;0,7834
153;"Israel";"Zaady, Eli";"Beit Nir";46;3;"2016/06/16";1;"Bare";NA;NA;NA;3;1;"Pallenis spinosa";1;1;"46-3-Bare-3";1;0,7834
153;"Israel";"Zaady, Eli";"Beit Nir";46;3;"2016/06/16";2;"Sarcopoterium spinosum";150;160;18849,55592;3;1;NA;NA;NA;"46-3-Sarcopoterium spinosum-3";1;0,7834
153;"Israel";"Zaady, Eli";"Beit Nir";46;3;"2016/06/16";1;"Bare";NA;NA;NA;4;1;"Pallenis spinosa";2;1;"46-3-Bare-4";1;0,7834
153;"Israel";"Zaady, Eli";"Beit Nir";46;3;"2016/06/16";2;"Sarcopoterium spinosum";150;160;18849,55592;4;1;NA;NA;NA;"46-3-Sarcopoterium spinosum-4";1;0,7834
153;"Israel";"Zaady, Eli";"Beit Nir";46;3;"2016/06/16";1;"Bare";NA;NA;NA;5;1;"Piptatherum miliaceum";15;1;"46-3-Bare-5";1;0,7834
153;"Israel";"Zaady, Eli";"Beit Nir";46;3;"2016/06/16";1;"Bare";NA;NA;NA;5;1;"Salvia dominica";1;3;"46-3-Bare-5";1;0,7834
